,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,due_in_date,invoice_currency,total_open_amount,baseline_create_date,cust_payment_terms,isOpen,U001,U002,U005,U007,U013,cust_PT_mean_delay,NC_mean_delay,CN_mean_delay,BC_mean_Delay,Delay,Aging Bucket,predicted_payment _date
35751,U001,0100031704,DELHAIZE corp,,2020.0,1930744311.0,2020-04-05,2020-04-03,2020-04-20,USD,20757.8,2020-04-05,NAA8,1,1,0,0,0,0,1.2996695966585625,2.9411764705882355,0.742671009771987,0.5515259611573523,1,0-15 Days Delay,2020-04-21
35756,U001,0200803720,DEC ,,2020.0,1930863331.0,2020-05-06,2020-05-06,2020-05-24,USD,316.32,2020-05-01,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.2,-4.33030303030303,0.5515259611573523,-11,0-15 Days Delay,2020-05-13
35758,U001,0200769623,WAL-MAR llc,,2020.0,1930726059.0,2020-04-01,2020-03-31,2020-04-16,USD,852.56,2020-04-01,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-15
35762,U001,0200418007,AM ,,2020.0,1930775574.0,2020-04-13,2020-04-10,2020-04-28,USD,35090.96,2020-04-13,NAA8,1,1,0,0,0,0,1.2996695966585625,-0.1590909090909091,-1.943069306930693,0.5515259611573523,0,0-15 Days Delay,2020-04-28
35763,U001,0200704045,RA co,,2020.0,1930652465.0,2020-03-14,2020-03-14,2020-03-29,USD,33735.24,2020-03-14,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5,0.7189542483660131,0.5515259611573523,0,0-15 Days Delay,2020-03-29
35764,U001,0200803720,DEC llc,,2020.0,1930863315.0,2020-05-06,2020-05-06,2020-05-24,USD,10438.12,2020-05-01,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.549450549450549,-4.33030303030303,0.5515259611573523,-11,0-15 Days Delay,2020-05-13
35767,U001,200769623,WAL-MAR corp,,2020.0,1930876578.0,2020-05-09,2020-05-07,2020-05-24,USD,49505.36,2020-05-09,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.6215334420880914,0.5515259611573523,-4,0-15 Days Delay,2020-05-20
35771,U001,0200726979,BJ'S  ,,2020.0,1930655560.0,2020-03-16,2020-03-16,2020-03-31,USD,308.44,2020-03-16,NAA8,1,1,0,0,0,0,1.2996695966585625,0.896969696969697,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-31
35776,U001,0200769623,WAL-MAR us,,2020.0,1930691623.0,2020-03-24,2020-03-24,2020-04-08,USD,7660.46,2020-03-24,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-07
35781,U001,0200743996,STATER  us,,2020.0,1930810074.0,2020-04-22,2020-04-21,2020-05-07,USD,39233.47,2020-04-22,NAA8,1,1,0,0,0,0,1.2996695966585625,0.6,-0.03773584905660377,0.5515259611573523,0,0-15 Days Delay,2020-05-07
35797,U001,0200793830,M trust,,2020.0,1930820187.0,2020-04-23,2020-04-23,2020-05-08,USD,16435.66,2020-04-23,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7272727272727273,-4.72,0.5515259611573523,0,0-15 Days Delay,2020-05-08
35800,U001,0200769623,WAL-MAR foundation,,2020.0,1930738913.0,2020-04-04,2020-04-03,2020-04-19,USD,30.64,2020-04-04,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-15
35807,U001,0200707822,PUBLI llc,,2020.0,1930837421.0,2020-05-01,2020-04-29,2020-05-16,USD,10377.93,2020-05-01,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7894736842105263,0.9634146341463414,0.5515259611573523,0,0-15 Days Delay,2020-05-16
35815,U001,0100031704,DELHAIZE llc,,2020.0,1930628731.0,2020-03-10,2020-03-10,2020-03-25,USD,65073.1,2020-03-10,NAA8,1,1,0,0,0,0,1.2996695966585625,3.3125,0.742671009771987,0.5515259611573523,1,0-15 Days Delay,2020-03-26
35826,U001,0200763814,SYSCO F in,,2020.0,1930772224.0,2020-04-09,2020-04-09,2020-04-24,USD,1259.05,2020-04-09,NAA8,1,1,0,0,0,0,1.2996695966585625,2.689655172413793,1.9025974025974026,0.5515259611573523,1,0-15 Days Delay,2020-04-25
35839,U001,0200769623,WAL-MAR llc,,2020.0,1930599102.0,2020-03-05,2020-03-04,2020-03-20,USD,16032.59,2020-03-05,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-19
35843,U001,0200353024,DECA llc,,2020.0,1930606752.0,2020-03-05,2020-03-05,2020-03-24,USD,23.64,2020-03-01,NAM4,1,1,0,0,0,0,-7.338850174216028,-3.958904109589041,-4.486238532110092,0.5515259611573523,-12,0-15 Days Delay,2020-03-12
35857,U001,0200769623,WAL-MAR foundation,,2020.0,1930621103.0,2020-03-09,2020-03-07,2020-03-24,USD,80827.29,2020-03-09,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-20
35868,U001,0200148860,DOLLA corporation,,2020.0,1930575741.0,2020-02-27,2020-02-27,2020-03-13,USD,11099.81,2020-02-27,NAA8,1,1,0,0,0,0,1.2996695966585625,-4.451612903225806,-4.136531365313653,0.5515259611573523,-13,0-15 Days Delay,2020-02-29
35872,U001,200793568,SUPE ,,2020.0,1930839010.0,2020-04-30,2020-04-29,2020-05-15,USD,131213.27,2020-04-30,NAA8,1,1,0,0,0,0,1.2996695966585625,1.2708333333333333,2.142857142857143,0.5515259611573523,1,0-15 Days Delay,2020-05-16
35873,CA02,0140104423,METRO  corp,,2020.0,2960629797.0,2020-04-28,2020-04-28,2020-05-10,CAD,143564.9,2020-04-30,CA10,1,0,0,0,0,0,6.353344208809135,-0.1875,0.11724137931034483,6.940966010733453,3,0-15 Days Delay,2020-05-13
35884,U001,0200769623,WAL-MAR in,,2020.0,1930731562.0,2020-04-02,2020-04-02,2020-04-17,USD,19784.74,2020-04-02,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-13
35888,U001,0100031704,DELHAIZE systems,,2020.0,1930700697.0,2020-03-25,2020-03-25,2020-04-09,USD,93538.71,2020-03-25,NAA8,1,1,0,0,0,0,1.2996695966585625,-0.7777777777777778,0.742671009771987,0.5515259611573523,0,0-15 Days Delay,2020-04-09
35892,U001,0200769623,WAL-MAR llc,,2020.0,1930828107.0,2020-04-26,2020-04-26,2020-05-11,USD,53364.58,2020-04-26,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-10
35897,U001,0200759878,SA in,,2020.0,1930654409.0,2020-03-16,2020-03-15,2020-05-20,USD,13669.8,2020-03-16,NAGD,1,1,0,0,0,0,-14.297979797979798,1.9553571428571428,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-05-20
35902,U001,0200769623,WAL-MAR in,,2020.0,1930645623.0,2020-03-13,2020-03-12,2020-03-28,USD,30731.61,2020-03-13,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-24
35910,U001,0200749225,SUPER  corporation,,2020.0,1930708788.0,2020-03-27,2020-03-27,2020-04-11,USD,22734.92,2020-03-27,NAA8,1,1,0,0,0,0,1.2996695966585625,1.2,2.4193548387096775,0.5515259611573523,1,0-15 Days Delay,2020-04-12
35912,CA02,0140105785,SHOPPE corporation,,2020.0,2960630161.0,2020-04-24,2020-04-24,2020-05-09,CAD,2705.1,2020-04-29,CA10,1,0,0,0,0,0,6.353344208809135,17.666666666666668,7.689655172413793,6.940966010733453,5,0-15 Days Delay,2020-05-14
35916,U001,200793568,SUPE corporation,,2020.0,1930835662.0,2020-05-01,2020-04-29,2020-05-16,USD,112708.08,2020-05-01,NAA8,1,1,0,0,0,0,1.2996695966585625,2.05,2.142857142857143,0.5515259611573523,1,0-15 Days Delay,2020-05-17
35917,U001,0100021540,MASTER corp,,2020.0,1930661630.0,2020-03-17,2020-03-17,2020-03-27,USD,26436.31,2020-03-17,NA10,1,1,0,0,0,0,4.203966005665722,-13.666666666666666,-0.2,0.5515259611573523,2,0-15 Days Delay,2020-03-29
35918,U001,0200729828,KENNETH associates,,2020.0,1930676270.0,2020-03-20,2020-03-20,2020-04-04,USD,35686.96,2020-03-20,NAA8,1,1,0,0,0,0,1.2996695966585625,0.4,-0.717948717948718,0.5515259611573523,0,0-15 Days Delay,2020-04-04
35932,U001,200744019,TARG ,,2020.0,1930683820.0,2020-03-22,2020-03-21,2020-04-06,USD,6884.35,2020-03-22,NAA8,1,1,0,0,0,0,1.2996695966585625,2.0606060606060606,2.3666666666666667,0.5515259611573523,1,0-15 Days Delay,2020-04-07
35934,U001,0200769623,WAL-MAR ,,2020.0,1930884413.0,2020-05-11,2020-05-09,2020-05-26,USD,40671.32,2020-05-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-25
35935,U001,200769623,WAL-MAR corporation,,2020.0,1930733304.0,2020-04-02,2020-04-02,2020-04-17,USD,14683.25,2020-04-02,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.6215334420880914,0.5515259611573523,0,0-15 Days Delay,2020-04-17
35936,U001,0200707741,SMART &  in,,2020.0,1930847131.0,2020-04-30,2020-05-01,2020-05-15,USD,38399.58,2020-04-30,NAA8,1,1,0,0,0,0,1.2996695966585625,2.5,-1.425531914893617,0.5515259611573523,0,0-15 Days Delay,2020-05-15
35941,U001,0200769623,WAL-MAR trust,,2020.0,1930632183.0,2020-03-11,2020-03-10,2020-03-26,USD,17403.3,2020-03-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.336056009334889,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-22
35944,CA02,0140104409,LOB foundation,,2020.0,2960621661.0,2020-03-17,2020-03-17,2020-03-27,CAD,133479.46,2020-03-17,CA10,1,0,0,0,0,0,6.353344208809135,1.32,1.6400966183574879,6.940966010733453,5,0-15 Days Delay,2020-04-01
35948,U001,0200936373,SUPE associates,,2020.0,1930686207.0,2020-03-22,2020-03-22,2020-04-06,USD,116707.11,2020-03-22,NAA8,1,1,0,0,0,0,1.2996695966585625,1.5925925925925926,1.4074074074074074,0.5515259611573523,1,0-15 Days Delay,2020-04-07
35952,U001,200776463,KROGE us,,2020.0,1930671349.0,2020-03-19,2020-03-19,2020-04-03,USD,119723.96,2020-03-19,NAA8,1,1,0,0,0,0,1.2996695966585625,3.0,0.45454545454545453,0.5515259611573523,0,0-15 Days Delay,2020-04-03
35953,U001,0100016691,BAY  associates,,2020.0,1930672401.0,2020-03-19,2020-03-19,2020-04-18,USD,15088.0,2020-03-19,NAD5,1,1,0,0,0,0,8.583617747440274,4.0,4.454545454545454,0.5515259611573523,1,0-15 Days Delay,2020-04-19
35954,U001,0200769623,WAL-MAR corporation,,2020.0,1930665663.0,2020-03-19,2020-03-18,2020-04-03,USD,6425.87,2020-03-19,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-02
35956,U001,0200769623,WAL-MAR associates,,2020.0,1930723303.0,2020-03-31,2020-03-30,2020-04-15,USD,14854.61,2020-03-31,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-14
35962,U001,0200769623,WAL-MAR co,,2020.0,1930797721.0,2020-04-16,2020-04-17,2020-05-01,USD,15768.42,2020-04-16,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-30
35970,U001,200726979,BJ'S  us,,2020.0,1930705245.0,2020-03-26,2020-03-26,2020-04-10,USD,1924.74,2020-03-26,NAA8,1,1,0,0,0,0,1.2996695966585625,0.656934306569343,0.7857142857142857,0.5515259611573523,0,0-15 Days Delay,2020-04-10
35976,U001,0200936373,SUPE llc,,2020.0,1930769088.0,2020-04-11,2020-04-09,2020-04-26,USD,5381.25,2020-04-11,NAA8,1,1,0,0,0,0,1.2996695966585625,1.8,1.4074074074074074,0.5515259611573523,1,0-15 Days Delay,2020-04-27
35980,U001,0200769623,WAL-MAR in,,2020.0,1930798001.0,2020-04-16,2020-04-17,2020-05-01,USD,24826.07,2020-04-16,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-27
35989,U001,0200020431,DEC ,,2020.0,1930681146.0,2020-03-21,2020-03-21,2020-04-08,USD,238.44,2020-03-16,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.2,-4.59349593495935,0.5515259611573523,-13,0-15 Days Delay,2020-03-26
35990,U001,0200781831,RITE corporation,,2020.0,1930629477.0,2020-03-09,2020-03-10,2020-03-24,USD,59355.81,2020-03-09,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5,0.8260869565217391,0.5515259611573523,0,0-15 Days Delay,2020-03-24
35991,U001,0200769623,WAL-MAR in,,2020.0,1930681137.0,2020-03-21,2020-03-20,2020-04-05,USD,38164.12,2020-03-21,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-01
35992,U001,0200752302,KROGER systems,,2020.0,1930773931.0,2020-04-11,2020-04-10,2020-04-26,USD,75879.64,2020-04-11,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7301587301587301,0.532258064516129,0.5515259611573523,0,0-15 Days Delay,2020-04-26
35994,U001,0200706844,WINC associates,,2020.0,1930674557.0,2020-03-26,2020-03-20,2020-04-10,USD,5238.46,2020-03-26,NAA8,1,1,0,0,0,0,1.2996695966585625,-0.8666666666666667,0.24573378839590443,0.5515259611573523,0,0-15 Days Delay,2020-04-10
35995,U001,0200769623,WAL-MAR trust,,2020.0,1930691680.0,2020-03-25,2020-03-24,2020-04-09,USD,13696.66,2020-03-25,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.336056009334889,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-05
36000,U001,200743996,STATER  co,,2020.0,1930861030.0,2020-05-06,2020-05-06,2020-05-21,USD,49488.52,2020-05-06,NAA8,1,1,0,0,0,0,1.2996695966585625,0.8,-14.2,0.5515259611573523,0,0-15 Days Delay,2020-05-21
36001,CA02,0140104409,LOB in,,2020.0,2960622567.0,2020-03-23,2020-03-23,2020-04-02,CAD,3287.17,2020-03-23,CA10,1,0,0,0,0,0,6.353344208809135,0.5526315789473685,1.6400966183574879,6.940966010733453,4,0-15 Days Delay,2020-04-06
36006,U001,0200722444,PERFOR systems,,2020.0,1930730515.0,2020-04-07,2020-04-01,2020-05-09,USD,13200.48,2020-04-07,NA32,1,1,0,0,0,0,-3.5858267716535432,-1.0714285714285714,0.6111111111111112,0.5515259611573523,0,0-15 Days Delay,2020-05-09
36010,U001,0200726979,BJ'S  systems,,2020.0,1930635261.0,2020-03-11,2020-03-11,2020-03-26,USD,1578.61,2020-03-11,NAA8,1,1,0,0,0,0,1.2996695966585625,1.2291666666666667,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-26
36020,U001,0200762301,C&S WH llc,,2020.0,1930671472.0,2020-03-20,2020-03-19,2020-04-04,USD,12979.44,2020-03-20,NAC6,1,1,0,0,0,0,0.8525096525096525,-2.2782608695652176,-0.24568965517241378,0.5515259611573523,-8,0-15 Days Delay,2020-03-27
36024,U001,0200769623,WAL-MAR associates,,2020.0,1930819480.0,2020-04-24,2020-04-23,2020-05-09,USD,51649.26,2020-04-24,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-08
36029,U001,0200769623,WAL-MAR corporation,,2020.0,1930597771.0,2020-03-05,2020-03-04,2020-03-20,USD,10736.26,2020-03-05,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-19
36031,U001,0200729942,SA trust,,2020.0,1930710447.0,2020-03-27,2020-03-27,2020-04-11,USD,35285.96,2020-03-27,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5923076923076923,-0.8780487804878049,0.5515259611573523,0,0-15 Days Delay,2020-04-11
36033,U001,0200792734,MDV/ ,,2020.0,1930651031.0,2020-03-13,2020-03-13,2020-03-28,USD,94656.77,2020-03-13,NAA8,1,1,0,0,0,0,1.2996695966585625,0.2,0.16774193548387098,0.5515259611573523,0,0-15 Days Delay,2020-03-28
36040,U001,0200769623,WAL-MAR foundation,,2020.0,1930778859.0,2020-04-12,2020-04-11,2020-04-27,USD,3338.38,2020-04-12,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-23
36044,U001,CCCA02,KRAFT  associates,,2020.0,1930666676.0,2020-03-26,2020-03-18,2020-04-30,USD,81415.95,2020-03-26,NAG2,1,1,0,0,0,0,7.32157394843962,10.869565217391305,7.659142212189616,0.5515259611573523,1,0-15 Days Delay,2020-05-01
36051,CA02,0140104429,COSTCO corporation,,2020.0,2960619674.0,2020-03-09,2020-03-09,2020-03-20,CAD,18609.9,2020-03-10,CA10,1,0,0,0,0,0,6.353344208809135,5.947368421052632,4.589743589743589,6.940966010733453,9,0-15 Days Delay,2020-03-29
36052,U001,0200772670,ASSOCIAT associates,,2020.0,1930780356.0,2020-04-13,2020-04-13,2020-04-28,USD,40386.0,2020-04-13,NAU5,1,1,0,0,0,0,1.8945945945945946,1.2465753424657535,1.9311294765840221,0.5515259611573523,1,0-15 Days Delay,2020-04-29
36054,U001,0200762301,C&S WH corp,,2020.0,1930753162.0,2020-04-07,2020-04-06,2020-04-22,USD,19859.27,2020-04-07,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.7254901960784313,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-04-22
36059,U001,0200726979,BJ'S  co,,2020.0,1930654520.0,2020-03-16,2020-03-15,2020-03-31,USD,242.1,2020-03-16,NAA8,1,1,0,0,0,0,1.2996695966585625,0.9924242424242424,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-31
36064,U001,200726979,BJ'S  co,,2020.0,1930670318.0,2020-03-19,2020-03-18,2020-04-03,USD,99.54,2020-03-19,NAA8,1,1,0,0,0,0,1.2996695966585625,0.9924242424242424,0.7857142857142857,0.5515259611573523,0,0-15 Days Delay,2020-04-03
36066,U001,0200974851,RESTA associates,,2020.0,1930645495.0,2020-03-12,2020-03-12,2020-04-01,USD,1706.73,2020-03-12,NAD1,1,1,0,0,0,0,0.39819587628865977,0.23076923076923078,0.752851711026616,0.5515259611573523,0,0-15 Days Delay,2020-04-01
36073,U001,0200769623,WAL-MAR llc,,2020.0,1930597602.0,2020-03-04,2020-03-03,2020-03-19,USD,3254.75,2020-03-04,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-18
36080,U001,0100001196,DOLLAR ,,2020.0,1930802683.0,2020-04-20,2020-04-20,2020-05-05,USD,14103.4,2020-04-20,NAA8,1,1,0,0,0,0,1.2996695966585625,5.111111111111111,3.0142857142857142,0.5515259611573523,1,0-15 Days Delay,2020-05-06
36087,U001,0200769623,WAL-MAR corp,,2020.0,1930788535.0,2020-04-15,2020-04-15,2020-04-30,USD,3270.04,2020-04-15,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-26
36092,U001,0200769623,WAL-MAR corporation,,2020.0,1930760428.0,2020-04-08,2020-04-07,2020-04-23,USD,6782.61,2020-04-08,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-22
36101,U001,0200762950,HAR associates,,2020.0,1930849392.0,2020-05-04,2020-05-02,2020-05-19,USD,90087.75,2020-05-04,NAA8,1,1,0,0,0,0,1.2996695966585625,1.0,-0.35294117647058826,0.5515259611573523,0,0-15 Days Delay,2020-05-19
36120,U001,0200769623,WAL-MAR trust,,2020.0,1930671279.0,2020-03-21,2020-03-19,2020-04-05,USD,3983.68,2020-03-21,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.336056009334889,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-01
36123,U001,0100004536,BAS llc,,2020.0,1930576395.0,2020-03-03,2020-03-02,2020-03-18,USD,4064.78,2020-03-03,NAA8,1,1,0,0,0,0,1.2996695966585625,-17.0,-4.5,0.5515259611573523,-33,0-15 Days Delay,2020-02-14
36124,U001,0200764795,SYSCO  ,,2020.0,1930683790.0,2020-03-24,2020-03-21,2020-04-08,USD,29943.7,2020-03-24,NAA8,1,1,0,0,0,0,1.2996695966585625,1.709090909090909,1.657718120805369,0.5515259611573523,0,0-15 Days Delay,2020-04-08
36125,CA02,0140104240,FEDER trust,,2020.0,2960623215.0,2020-03-22,2020-03-22,2020-04-09,CAD,111059.6,2020-03-30,CA10,1,0,0,0,0,0,6.353344208809135,-2.8,0.92,6.940966010733453,4,0-15 Days Delay,2020-04-13
36126,U001,0200732755,KROGER systems,,2020.0,1930732128.0,2020-04-02,2020-04-02,2020-04-17,USD,10929.7,2020-04-02,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7301587301587301,0.7246376811594203,0.5515259611573523,0,0-15 Days Delay,2020-04-17
36131,U001,0200820380,SMITH'S in,,2020.0,1930707472.0,2020-03-28,2020-03-27,2020-04-12,USD,14472.13,2020-03-28,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5333333333333333,0.4925373134328358,0.5515259611573523,0,0-15 Days Delay,2020-04-12
36138,U001,0200418007,AM trust,,2020.0,1930706907.0,2020-03-27,2020-03-26,2020-04-11,USD,43155.34,2020-03-27,NAA8,1,1,0,0,0,0,1.2996695966585625,-0.12121212121212122,-1.943069306930693,0.5515259611573523,0,0-15 Days Delay,2020-04-11
36145,U001,0200772670,ASSOCIAT corporation,,2020.0,1930799320.0,2020-04-17,2020-04-17,2020-05-02,USD,3566.38,2020-04-17,NAU5,1,1,0,0,0,0,1.8945945945945946,2.4153846153846152,1.9311294765840221,0.5515259611573523,1,0-15 Days Delay,2020-05-03
36148,U001,0200769623,WAL-MAR foundation,,2020.0,1930857689.0,2020-05-04,2020-05-05,2020-05-19,USD,1084.68,2020-05-04,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-05-15
36150,U001,0200744019,TARG llc,,2020.0,1930710013.0,2020-03-27,2020-03-27,2020-04-11,USD,32274.17,2020-03-27,NAA8,1,1,0,0,0,0,1.2996695966585625,1.2043010752688172,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-04-12
36155,U001,0200416837,DEC co,,2020.0,1930857192.0,2020-05-05,2020-05-05,2020-05-24,USD,5023.88,2020-05-01,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.930693069306931,-4.484057971014493,0.5515259611573523,-11,0-15 Days Delay,2020-05-13
36158,U001,0200726979,BJ'S  associates,,2020.0,1930586994.0,2020-03-03,2020-03-02,2020-03-18,USD,267.15,2020-03-03,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7424242424242424,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-18
36161,U001,0200771157,WEIS trust,,2020.0,1930762360.0,2020-04-08,2020-04-08,2020-04-23,USD,58634.16,2020-04-08,NAA8,1,1,0,0,0,0,1.2996695966585625,0.6666666666666666,1.234375,0.5515259611573523,0,0-15 Days Delay,2020-04-23
36162,U001,0200704045,RA us,,2020.0,1930652101.0,2020-03-14,2020-03-14,2020-03-29,USD,730.27,2020-03-14,NAA8,1,1,0,0,0,0,1.2996695966585625,1.0,0.7189542483660131,0.5515259611573523,0,0-15 Days Delay,2020-03-29
36168,U001,0200793830,M systems,,2020.0,1930758402.0,2020-04-06,2020-04-07,2020-06-10,USD,21060.58,2020-04-06,NAGD,1,1,0,0,0,0,-14.297979797979798,-9.285714285714286,-4.72,0.5515259611573523,-21,0-15 Days Delay,2020-05-20
36179,U001,0200792734,MDV/ systems,,2020.0,1930809843.0,2020-04-23,2020-04-21,2020-05-08,USD,35310.1,2020-04-23,NAA8,1,1,0,0,0,0,1.2996695966585625,2.0,0.16774193548387098,0.5515259611573523,0,0-15 Days Delay,2020-05-08
36196,U001,0200769623,WAL-MAR co,,2020.0,1930773885.0,2020-04-12,2020-04-10,2020-04-27,USD,16607.74,2020-04-12,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-26
36200,U001,0200769623,WAL-MAR associates,,2020.0,1930627458.0,2020-03-10,2020-03-09,2020-03-25,USD,37377.64,2020-03-10,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-24
36201,CA02,0140106181,THE  trust,,2020.0,2960617554.0,2020-02-27,2020-02-27,2020-03-08,CAD,5580.0,2020-02-27,CA10,1,0,0,0,0,0,6.353344208809135,67.22222222222223,62.588235294117645,6.940966010733453,71,Delay greater than 60 days,2020-05-18
36203,U001,0200769623,WAL-MAR foundation,,2020.0,1930675581.0,2020-03-22,2020-03-20,2020-04-06,USD,56208.7,2020-03-22,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-02
36205,U001,0100000222,SMITHFIE us,,2020.0,1930660243.0,2020-03-20,2020-03-17,2020-04-04,USD,6008.64,2020-03-20,NAA8,1,1,0,0,0,0,1.2996695966585625,-1.0,-4.7727272727272725,0.5515259611573523,0,0-15 Days Delay,2020-04-04
